hate,palabra
0,hoes
0,love
0,everyday
0,Y'all
0,hoes
0,nasty
0,letting
0,any
0,body
0,hit
0,an
0,eat
0,y'all
0,out
0,smh
2,Y'all
2,hoes
2,really
2,get
2,mad
2,cause
2,a
2,nigga
2,don't
2,want
2,cha
0,Y'all
0,hoes
0,so
0,ugh
0,Y'all
0,know
0,what
0,I'm
0,thankful
0,for.....
0,Ya
0,bitch
0,lmaoo
0,my
0,sister
0,funny
0,Y'all
0,lonely
0,ass
0,bitches
0,sure
0,do
0,give
0,out
0,a
0,lot
0,of
0,relationship
0,advice....
1,Y'all
1,men
1,need
1,to
1,watch
1,these
1,"""cream"
1,"pies"""
1,bitches
1,be
1,having
1,yeast
1,infections
1,&amp;
1,on
1,a
1,7
1,day
1,monistat
1,treatment.
1,Know
1,the
1,difference
0,Y'all
0,motha
0,fuckas
0,best
0,love
0,my
0,foam
0,party
0,in
0,July.
0,This
0,shit
0,is
0,already
0,a
0,bitch.
1,Y'all
1,niggas
1,ain't
1,talking
1,bout
1,nothin..
1,Not
1,a
1,"thang,"
1,not
1,a
1,not
1,a
1,thang
1,hoe
1,Y'all
1,pussy
1,ass
1,niqqa
1,need
1,to
1,make
1,some
1,moves
1,&amp;&amp;
1,get
1,up
1,there
1,&#128524;&#9992;&#65039;
0,Y'all
0,really
0,risk
0,ur
0,lives
0,weaving
0,in
0,&amp;
0,out
0,of
0,traffic
0,traveling
0,thru
0,two
0,counties
0,for
0,some
0,pussy?
0,Y'all
0,saw
0,how
0,mad
0,that
0,little
0,chunky
0,boy
0,was?
0,He
0,wouldn't
0,even
0,let
0,his
0,dad
0,touch
0,"him,"
0,bruh
0,lmao
0,Y'all
0,sleep
0,on
0,Shy
0,Glizzy
0,&#128564;
0,Young
0,Jefe&#128520;
0,Y'all
0,suck
0,on
0,flappy
0,bird
1,Y'all
1,think
1,@Paula_Deen
1,would
1,call
1,my
1,daughter
1,a
1,nigger?
1,http://t.co/AiOIFhXDmT
0,Y'all
0,trying
0,to
0,use
0,The
0,Lord
0,to
0,sell
0,pussy
0,on
0,this
0,corner...
0,I
0,already
0,know!
0,Y'all
0,tweet
0,the
0,same
0,shit
0,everytime
0,I
0,get
0,back
0,on
0,this
0,bitch
0,Y'all
0,wake
0,tf
0,up.
0,Y'all
0,are
0,pussies
0,it's
0,summer
0,time
0,turn
0,tf
0,up!
1,Y'all
1,weird
1,on
1,here.
1,Fake
1,hoes
1,for
1,attention
0,YES!!
0,RT
0,@Merky__:
0,NO!!!
0,RT
0,@HuffPostTaste
0,Will
0,YOU
0,buy
0,the
0,new
0,Caramel
0,Apple
0,flavor
0,of
0,Oreos?
0,http://t.co/K8zUp4Ynzf
0,http://t.co/AMuZaTglx8
0,YMCMB
0,always
0,get
0,caught
0,up
0,with
0,strippers.
0,Tyga
0,actually
0,had
0,a
0,child
0,with
0,one.
0,Niggas
0,get
0,rich
0,a
0,buy
0,bitches
0,YOU
0,and
0,them
0,bitches
0,that
0,you
0,came
0,wit
0,Ya
0,bitch
0,aint
0,bad
0,"nigga,"
0,u
0,aint
0,got
0,no
0,taste
0,Ya
0,bitch
0,basic
0,if
0,she
0,trippin
0,off
0,your
0,social
0,networks
0,profiles.
0,Ya
0,bitch
0,choosin
0,http://t.co/lHvGnYZCkr
0,Ya
0,bitch
0,got
0,my
0,dirty
0,pistol
0,in
0,her
0,crib
0,uoeno
0,it
0,Ya
0,bitch
0,pussy
0,good
0,I
0,ain't
0,heard
0,it
0,....
0,I
0,been
0,in
0,there!
0,&#128540;&#128541;&#128541;&#128540;
0,Ya
0,bitch
0,wnna
0,ride
0,with
0,me
0,Ya
0,bitches
0,dumb
0,as
0,fuck
0,for
0,the
0,felon.
0,Ya
0,kno
0,nigga
0,got
0,two
0,accounts...&#128586;
0,RT
0,@i_EaT_PIE:
0,When
0,the
0,lil
0,bitch
0,start
0,Tweetin...
0,She'll
0,see
0,these
0,tweets
0,or
0,someone
0,will
0,snitch
0,Ya
0,last
0,nicca
0,couldn't
0,beat
0,it
0,..
0,I
0,hit
0,it
0,like
0,a
0,free
0,throw!
0,Ya
0,last
0,nicca
0,couldn't
0,beat
0,it
0,...
0,I
0,hit
0,it
0,like
0,a
0,free
0,throw!
1,Ya
1,lit
1,stupid
1,ass
1,bitch
1,I
1,ain't
1,fuccin
1,witchuuuu
1,&#128581;&#128683;
0,Ya
0,need
0,a
0,real
0,nigga
0,"shawty,"
0,so
0,come
0,&amp;
0,throw
0,that
0,pussy
0,shawty.
0,Studio
0,Ya'll
0,take
0,note.
0,There
0,ain't
0,never
0,tornadoes
0,where
0,colored
0,folk
0,live
0,Yaaaaaas
0,bitch
0,Yaaaas
0,bitch
0,yaaaaaas
0,"Yaaaasss,"
0,bitch!
0,RT
0,@xtina:
0,In
0,more
0,important
0,news...
0,&#127926;
0,http://t.co/Z3b8XVHUty
0,Yaaaassss.
0,These
0,bitches
0,sad
0,!!
0,"""@FashionNFingers:"
0,You
0,don't
0,like
0,me
0,why?
0,"""Cause"
0,my
0,friend
0,"don't."""
0,&#128514;&#128514;
0,that's
0,basically
0,how
0,girls
0,"work."""
0,Yaaasss!
0,RT
0,@LoveMsLiz:
0,When
0,a
0,hoe
0,is
0,talking
0,about
0,how
0,they
0,really
0,don't
0,be
0,hoes.....
0,&#128530;
0,like
0,"girl,"
0,if
0,you
0,gotta
0,explain
0,it..
0,9/10
0,a
0,hoe.
0,Yahhhhhh
0,bitch
0,YAHHHH
0,Yal
0,jus
0,fags
0,screen
0,shootin
0,the
0,shit
0,out
0,of
0,my
0,stories
0,&#128548;
0,http://t.co/Cm55jy52J4
0,Yall
0,Niggahs
0,got
0,me
0,fucked
0,up
0,thinkin
0,ima
0,soft
0,ass
0,Lemme
0,sing
0,a
0,love
0,song
0,to
0,you
0,ass
0,niggah
0,&#9995;
0,.
0,Yall
0,bitches
0,be
0,liking
0,yall
0,asses
0,ate
0,lmfao
1,Yall
1,bitches
1,only
1,muslim
1,when
1,yall
1,hair
1,fucked
1,up
1,ctfu
1,stop
1,that
1,youngs!!
0,Yall
0,bitches
0,should
0,be
0,girlfriends
0,for
0,Halloween
0,since
0,yall
0,been
0,sidechiccs
0,all
0,year
0,&#128514;&#128557;&#128564;
0,Yall
0,black
0,ass
0,hoes
0,aint
0,east
0,African
0,Yall
0,can
0,stop
0,RTing
0,that
0,whataburger
0,shit
0,too
0,cuz
0,I'm
0,still
0,gon
0,eat
0,there.
0,Shouldn't
0,have
0,ordered
0,the
0,chicken
0,dumb
0,bitch.
0,Yall
0,couldn't
0,wAit
0,till
0,Halloween
0,to
0,dress
0,up
0,like
0,hoes
0,Yall
0,don't
0,want
0,a
0,nigga
0,unless
0,other
0,bitches
0,want
0,him..
0,But
0,when
0,you
0,get
0,him
0,you
0,get
0,mad
0,cuz
0,those
0,same
0,bitches
0,still
0,want
0,him.
0,&#128533;?
0,Yall
0,hoes
0,got
0,nothing
0,better
0,to
0,do
0,than
0,to
0,gossip
0,and
0,play
0,telephone.
0,Yall
0,hoes
0,still
0,play
0,around
0,with
0,the
0,wrong
0,shit
0,I
0,see..
0,Smh.
0,Yall
0,know
0,Skip
0,Bayless
0,is
0,about
0,to
0,slit
0,his
0,wrists
0,over
0,Romo!
0,Lol
0,Yall
0,letting
0,these
0,hoes
0,fuck
0,you
0,with
0,the
0,strap
0,after
0,you
0,said
0,no?
0,Yall
0,live
0,for
0,bitches
0,and
0,blunts.
0,We
0,live
0,for
0,weed
0,and
0,money!!!!!!
0,Yall
0,out
0,here
0,fuckin
0,other
0,women's
0,men
0,risking
0,ya
0,life
0,&amp;
0,freedom
0,but
0,I'm
0,out
0,here
0,single
0,&amp;
0,dolo
0,with
0,no
0,bitch
0,you
0,gotta
0,worry
0,about.
0,Yall
0,see
0,Chojis
0,kid?
0,Big
0,ass
0,black
0,bitch
0,Yall
0,trustin
0,these
0,hoes...
0,I've
0,never
0,been
0,that
0,gullible
0,Yandy
0,gotta
0,pay
0,me
0,for
0,dick
0,im
0,sorry...that
0,bitch
0,ugly
0,Yankee
0,homeruns
0,make
0,me
0,all
0,tingly.
0,Yankee
0,pinstripes
0,might
0,be
0,the
0,best
0,unis
0,in
0,the
0,MLB
0,but
0,the
0,gray
0,road
0,ones
0,are
0,the
0,worst
0,CC
0,looks
0,like
0,an
0,elephant
0,trapped
0,in
0,a
0,circus
0,tent
0,Yankees
0,getting
0,killed
0,Yankees
0,great
0,Joe
0,DiMaggio
0,reportedly
0,used
0,to
0,beat
0,wife
0,Marilyn
0,Monroe.
0,Here
0,she
0,is
0,in
0,1954
0,announcing
0,divorce
0,http://t.co/blS7dalMiF
0,Yankees
0,season
0,over
0,tho.
0,So
0,yeah.
0,Yankees
0,should
0,have
0,NEVER
0,gave
0,away
0,Melky.
0,Guy
0,can
0,flat
0,out
0,HIT.
0,#yankees
0,#giants
0,Yankees
0,shouldn't
0,rely
0,on
0,the
0,long
0,ball
0,in
0,the
0,playoffs
0,#Yankees
0,#MLB
0,Yanks
0,choked
0,too.....
0,Lost
0,4
0,strait
0,remember
0,Yanks
0,won't
0,make
0,the
0,playoffs
0,but
0,we
0,ain't
0,in
0,the
0,AL
0,basement.
0,That's
0,the
0,Red
0,Sox
0,position:http://t.co/f7HXNDz1hy&#8221;
0,Yas
0,bitches
0,YAS
0,&#128588;
0,http://t.co/bsrWTMKw87
0,Yas
0,bitches
0,http://t.co/yey8ml5snK
0,Yasss
0,bitch
0,yass
1,Yasss
1,bitches
1,I'm
1,brown&#128540;
0,Yasss
0,brownies
0,&amp;
0,ice
0,cream
0,&#128523;
0,http://t.co/8qLa3JsglG
1,Yay
1,I'm
1,a
1,redneck
1,piece
1,of
1,shit!
1,#sorrynotsorry
0,Yayyyy
0,I'm
0,gonna
0,be
0,jacking
0,off
0,to
0,these
0,bitches
0,all
0,day
0,today
0,http://t.co/LEmILFu1
0,Yaz
0,bitch
0,"yaz,"
0,http://t.co/EOmRMqWNqT
0,Yea
0,I
0,see
0,ya
0,hoe
0,Yea
0,I'm
0,"illiterate,"
0,hot
0,as
0,a
0,skillet
0,bitch.
0,&#128079;
1,Yea
1,Oscar
1,your
1,a
1,grouch..
1,"""Bitch"
1,I
1,live
1,in
1,a
1,fuckin
1,trash
1,"can"""
2,Yea
2,alright
2,redneck
2,white
2,"trash""@CamoPearls:"
2,Stupid
2,niggers
2,hollering
2,out
2,their
2,car
2,going
2,down
2,the
2,road
2,trying
2,to
2,hit
2,on
2,me!
2,Fuck
2,"y'all!"""
0,Yea
0,bitch
0,&#128514;
0,how
0,dat
0,shit
0,feel
0,http://t.co/C7H0TfJDET
0,Yea
0,buddy
0,RT
0,@YallJustDontKno:
0,A
0,lot
0,of
0,NBA
0,trash
0,talk
0,going
0,on
0,Yea
0,randy
0,that
0,white
0,745
0,changed
0,my
0,whole
0,mind
0,that
0,hoe
0,nice
1,Yea
1,you
1,bad
1,but
1,hoe
1,so
1,what
0,Yea
0,you
0,bad
0,but
0,hoe
0,so
0,what??
1,"Yea,"
1,Mike
1,had
1,a
1,bitch-ass
1,referee
1,in
1,Tokyo
1,@Royceda59
0,"Yea,"
0,my
0,bitch
0,is
0,crazy.
0,So
0,what?
0,Yeaaa
0,bitch
0,I
0,be
0,with
0,dog
0,like
0,shaggy
0,yea
0,we
0,stay
0,clean
0,but
0,we
0,get
0,dirty
0,like
0,Harry
1,Yeah
1,Chris
1,Brown
1,definitely
1,the
1,realest
1,waffle
1,cone
1,colored
1,nigga
1,of
1,all
1,time
1,for
1,that
1,no
1,bullshit
1,song
1,b
1,that's
1,exactly
1,how
1,I
1,be
1,feelin
0,Yeah
0,I
0,can
0,just
0,tell
0,by
0,the
0,weather
0,that
0,I
0,won't
0,be
0,gettin
0,any
0,pussy
0,today
0,Yeah
0,I
0,have
0,acne
0,but
0,I
0,still
0,pull
0,hotter
0,bitches
0,than
0,you
0,(-:
0,Yeah
0,I
0,tried
0,and
0,you
0,bein
0,all
0,blind
0,and
0,shit.
0,Lol
0,"peace,"
0,bitch.&#127797;
0,Yeah
0,at&amp;t
0,needs
0,to
0,get
0,fucked
0,up
0,with
0,this
0,fuckin
0,water
0,proof
0,galaxy-_-
0,got
0,cheerios
0,slidin
0,down
0,the
0,bitch
0,an
0,shit
0,Yeah
0,bitch
0,Yeah
0,bitches.
0,You
0,know
0,he
0,was
0,hot
0,shit
0,back
0,in
0,the
0,day
0,http://t.co/z9cGLJTKow
0,Yeah
0,hoe
0,Yeah
0,hoe.
0,Yeah
0,hoe.
0,http://t.co/qZXi0IuFCf
0,Yeah
0,im
0,livin
0,"right,"
0,these
0,bitches
0,dead
0,wrong
0,Yeah
0,it
0,was
0,a
0,great
0,one
0,"actually,"
0,I'm
0,fucking
0,hilarious
0,bitches
0,&#128129;&#128536;
0,Yeah
0,okay
0,let's
0,just
0,put
0,a
0,fire
0,cracker
0,in
0,a
0,cow
0,pie
0,and
0,see
0,what
0,happens
0,Yeah
0,"right,"
0,yeah
0,"right,"
0,this
0,guys
0,a
0,faggot.
0,Yeah
0,that's
0,where
0,you're
0,supposed
0,to
0,put
0,the
0,trash
0,can....
0,#rude
0,http://t.co/molWF0py
0,Yeah
0,the
0,NFL
0,trash
0,as
0,fuck
0,for
0,this
0,London
0,shit
0,Yeah
0,they
0,do.
0,RT
0,@Yankees:
0,Six
0,complete
0,here
0,at
0,The
0,Stadium.
0,#Yankees
0,lead
0,the
0,Red
0,Sox
0,3-1.
0,#LetsGoYankees
0,Yeah
0,you
0,bad
0,but
0,hoe
0,so
0,what
0,Yeah
0,you
0,bitch
0,&#128514;&#128514;&#128514;
1,Yeah
1,your
1,eyebrows
1,on
1,"point,"
1,but
1,is
1,ya
1,pussy
1,clean?
0,"Yeah,"
0,I
0,had
0,a
0,"bitch,"
0,but
0,she
0,ain't
0,bad
0,as
0,"you,"
0,so
0,hit
0,me
0,up
0,when
0,you
0,pass
0,through
0,"Yeah,"
0,I'm
0,SO
0,annoying
0,until
0,you
0,need
0,something...bitch
0,#fuckfriendzones
0,I
0,don't
0,play
0,that
0,"shit,"
0,fuck
0,with
0,my
0,heart
0,and
0,I'll
0,make
0,you
0,wish
0,"Yeah,"
0,he
0,forgot
0,to
0,say
0,"""Dumb"""
0,&#8220;@TwistTwizzy:
0,@snoopDogg
0,made
0,a
0,mistake
0,for
0,calling
0,@IggyAzalea
0,bitch.&#8221;
2,Yeah..
2,They
2,heard
2,I'm
2,fucking
2,"nuts,"
2,like
2,the
2,swag
2,of
2,a
2,fag
0,Yee
0,boy
0,my
0,yung
0,nicca
0,told
0,me
0,dat
0,waxx
0,Yeen
0,never
0,seen
0,a
0,fat
0,nigga
0,on
0,a
0,molly
0,bitch
0,imma
0,hurt
0,somethin
0,Yeen
0,no
0,real
0,nicca
0,if
0,yeen
0,got
0,no
0,porn
0,sites
0,n
0,your
0,internet
0,history
0,Yeezus
0,was
0,fuckin
0,trash
0,Yellow
0,jackets
0,at
0,gas
0,station
0,trash
0,cans
0,are
0,THE
0,worst
0,Yep
0,RT
0,@KingHorseDick:
0,Nope
0,and
0,never
0,will.
0,RT
0,@iRejectSlimHoes:
0,Fellas
0,u
0,ever
0,had
0,some
0,pussy
0,so
0,good
0,YOU
0,send
0,a
0,"""so"
0,what
0,are
0,"we?"""
0,Text?
0,"Yep,"
0,sources
0,confirmed
0,it.
0,That
0,Iggy
0,concert
0,last
0,night
0,was
0,trash
0,Yes
0,&amp;
0,no
0,RT
0,@ChannyMaraj
0,Is
0,it
0,ok
0,to
0,beat
0,a
0,bitch
0,up
0,over
0,some
0,tweets
0,or
0,nah?
0,Yes
0,I
0,love
0,sex
0,I
0,told
0,yo
0,bitch
0,being
0,the
0,rubbers
0,Yes
0,bitch
0,you
0,still
0,in
0,love
0,in
0,rich.
0,She
0,lying
0,Yes
0,lawd
0,&#171;@JusDahl
0,God
0,took
0,extra
0,time
0,on
0,you...
0,&#8220;@jaleesaraex:
0,"""you"
0,have
0,lips
0,like
0,kylie
0,"jenner"""
0,...bitch
0,I'm
0,black
0,http://t.co/zj2Guu0pCM
0,Yes
0,suhh
0,&#8220;@Swishas_Erbs:
0,&#8220;@Vonteeeeee:
0,Fuck
0,you
0,"bitch,"
0,I'm
0,CHILLIN&#8221;
0,You
0,Gettin
0,Live
0,Tomorrow
0,?&#8221;
0,Yes
0,ugly
0,bitch
0,with
0,the
0,shitty
0,platinum
0,blonde
0,skunk
0,"hair,"
0,you
0,did
0,take
0,cuts
1,Yes
1,yes
1,yes
1,that's
1,all
1,you
1,gone
1,hear
1,never
1,met
1,a
1,hoe
1,yet
1,that
1,a
1,tell
1,me
1,no
0,Yes!
0,Daryl
0,and
0,Michone
0,are
0,my
0,niccas!RT
0,@JaJuan_Cofield:
0,@VonshayeB
0,got
0,it
0,recorded!
0,Been
0,waiting
0,months
0,for
0,this
0,season
0,premiere!!!
0,"Yes,"
0,I'm
0,a
0,hairy
0,white
0,man
0,with
0,redneck
0,tendencies
0,who
0,absolutely
0,loves
0,Aretha
0,Franklin.
0,Fuck
0,you
0,hater.
0,Yes.
0,And
0,favorites
0,this.
0,RT
0,@StraightCash08:
0,@202SOLE
0,please
0,tell
0,me
0,you
0,didn't
0,buy
0,that
0,trash
1,Yessir.
1,You
1,know
1,this
1,man
1,RT
1,@BryceHamilton11:
1,@ItsNotHarold
1,u
1,got
1,some
1,pack
1,fag
1,boy
1,I'm
1,comin
1,thru
0,Yesterday
0,was
0,an
0,all
0,around
0,good
0,day.
0,Great
0,day.
0,Saw
0,a
0,lot
0,of
0,people
0,i
0,havent
0,seen
0,in
0,a
0,while
0,and
0,got
0,high
0,as
0,giraffe
0,pussy
0,#Easter420
0,"Yesterday,"
0,I
0,saw
0,a
0,red
0,hair
0,"do,"
0,with
0,streaks
0,of
0,orange
0,and
0,yellow
0,in
0,it.
0,Combed
0,up
0,like
0,Woody
0,Wood
0,Pecker.
0,And...
0,http://t.co/o3hiKa2Fin
0,Yet
0,you
0,won't
0,tag
0,@AnthonyCumia
0,What
0,a
0,pussy.
0,"""@Gus_802:"
0,"Cripes,"
0,what
0,a
0,loser.
0,"https://t.co/a3gpdURamA"""
1,Yo
1,@KayciMalynn
1,I
1,miss
1,you.
1,Ya
1,cunt.
0,Yo
0,@espn
0,u
0,let
0,that
0,peckerwood
0,skip
0,get
0,away
0,with
0,anything..
0,Fuck
0,u
0,@espn
0,Yo
0,I'm
0,not
0,a
0,bitch
0,but
0,don't
0,take
0,my
0,order
0,right
0,and
0,I
0,will
0,fucking
0,become
0,one.
0,Yo
0,bitch
0,I
0,had
0,fun
0,with
0,that
0,Yo
0,bitch
0,LOOKIN
0,like
0,she
0,wana
0,fuck
0,summn
0,Yo
0,bitch
0,a
0,freak
0,fucked
0,ha
0,to
0,sleep
0,and
0,dat
0,was
0,the
0,last
0,time
0,I
0,was
0,slept
0,on.
0,.
0,.Shit
0,I
0,woke
0,ha
0,up
0,nd
0,fucked
0,ha
0,again
0,so
0,she
0,aint
0,sleep
0,long
0,Yo
0,bitch
0,all
0,over
0,"me,"
0,I
0,ain't
0,make
0,no
0,commitment
2,Yo
2,bitch
2,ass
2,needs
2,to
2,boss
2,the
2,fuck
2,up.
0,Yo
0,bitch
0,choosin
0,just
0,let
0,her
0,http://t.co/zg6X4gDyRZ
0,Yo
0,bitch
0,choosin
0,just
0,letr
0,Yo
0,bitch
0,choosin'
0,just
0,let
0,her
0,Yo
0,bitch
0,choosinh
0,just
0,Let''R
0,Yo
0,bitch
0,gaggin
0,she
0,jet
0,laggin
0,Yo
0,bitch
0,go
0,wild
0,more
0,miles
0,on
0,her
0,pussy
0,then
0,my
0,car
0,do
0,Yo
0,bitch
0,know
0,wat
0,im
0,talkin
0,bout
0,Yo
0,bitch
0,like
0,to
0,get
0,cute
0,and
0,go
0,the
0,movies
0,mane
0,my
0,bitch
0,like
0,to
0,get
0,fine
0,and
0,go
0,to
0,the
0,gun
0,range
2,Yo
2,bitch
2,on
2,my
2,dick
2,she
2,come
2,to
2,my
2,crib
2,she
2,get
2,passed
2,around
2,no
2,love
0,Yo
0,bitch
0,she
0,boof
0,she
0,got
0,that
0,throwbac
0,pussy
0,!
0,Yo
0,bitch
0,wanna
0,fuck
0,the
0,squad
0,Yo
0,bitch
0,wanna
0,fuck
0,the
0,squad!!&#128526;
0,Yo
0,can
0,you
0,guys
0,stop
0,being
0,little
0,bitches
0,just
0,know
0,everything
0,happens
0,for
0,a
0,reason
0,of
0,your
0,meant
0,to
0,be
0,you
0,will
0,be
0,&#128079;
0,Yo
0,daddy
0,is
0,a
0,"bitch,"
0,you
0,jus
0,a
0,son
0,of
0,that
0,boyyy....
0,Yo
0,fuck
0,firestone
0,for
0,that
0,commercial
0,givin
0,bitches
0,ideas
0,to
0,run
0,over
0,guy's
0,video
0,games.
0,I'd
0,cut
0,a
0,bitch
0,over
0,that.
0,Yo
0,fuck
0,the
0,pats
0,they
0,are
0,still
0,bitches
0,Yo
0,hoe
0,is
0,like
0,a
0,tick
0,so
0,she
0,hunting
0,for
0,a
0,blood
0,Yo
0,homegirl
0,fat
0,and
0,got
0,a
0,"mustache,"
0,no
0,need
0,to
0,"""yass"
0,bitch
0,"&#128525;&#128525;"""
0,that
0,Yo
0,if
0,you
0,get
0,like
0,over
0,25
0,of
0,flappy
0,bird
0,you
0,need
0,to
0,do
0,some
0,self
0,evaluation
0,because
0,you
0,probably
0,have
0,no
0,life
0,Yo
0,main
0,bitch
0,that's
0,my
0,side
0,hoe
0,!
1,Yo
1,own
1,homegirls
1,sayin
1,you
1,a
1,bum
1,bitch
1,#Ooooostopflexingforigandtwitter
0,Yo
0,pussy
0,ain't
0,shit
0,unless
0,you
0,had
0,some
0,@MagicJohnson
0,in
0,it
0,Yo
0,pussy
0,ain't
0,shit
0,unless
0,you
0,had
0,some
0,jake
0,from
0,state
0,farm
0,in
0,it
0,Yo
0,pussy
0,been
0,through
0,it
0,for
0,the
0,9
0,scrapehouse
0,visits.
0,.
0,Yo
0,pussy
0,overrated
0,Yo
0,that
0,nigga
0,at
0,#USC
0,was
0,lying
0,&#128514;&#128514;&#128514;&#128514;&#128514;
0,had
0,y'all
0,bitches
0,calling
0,him
0,ya
0,MCM
0,and
0,all
0,how
0,do
0,u
0,feel....ok
0,back
0,to
0,you
0,Bob
0,Yo
0,that
0,teacher
0,in
0,Baltimore
0,wasn't
0,bullshitin
0,with
0,that
0,bitch
0,lmao
1,Yo
1,this
1,niggah
1,catch
1,every
1,tweet
1,lls
1,oh
1,my
1,goodness
0,Yo.
0,...
0,this
0,bitch
0,in
0,Macy's
0,tried
0,to
0,run
0,out
0,the
0,store
0,with
0,a
0,gaggle
0,of
0,clothes
0,and
0,got
0,caught
0,Yoga
0,has
0,been
0,around
0,for
0,ages
0,and
0,these
0,bitches
0,just
0,now
0,figuring
0,it
0,out
0,Yoh
0,brownie
0,had
0,me
0,fukd
0,up
0,high
0,last
0,night
2,Yost
2,on
2,Portsmouth
2,"""this"
2,is
2,the
2,biggest
2,white
2,trash
2,county
2,in
2,the
2,"nation"""
2,#YostKnowsMost
2,@iDOWNTOWN
2,You
2,#football
2,#nigga
2,#KISS
2,#ISIS
2,#wifebeater
2,#faggots&gt;
2,WE
2,SEE
2,YOU&gt;
2,Shout
2,it
2,out
2,to
2,the
2,RADICAL
2,"#IslamNation,"
2,#YO&gt;
0,You
0,NEED
0,an
0,iPhone
0,to
0,use
0,their
0,stupid
0,watch?
0,Apple
0,is
0,just
0,grabbing
0,people
0,ankles
0,and
0,shaking
0,the
0,money
0,out
0,of
0,rubes
0,pockets.
0,You
0,a
0,basic
0,ass
0,bitch
0,#realtalk
0,You
0,a
0,bitch
2,You
2,a
2,dike
2,cause
2,yo
2,man
2,a
2,pussy.
1,You
1,a
1,faggot
1,if
1,you
1,bring
1,a
1,jacket
1,to
1,work
1,and
1,keep
1,it
1,at
1,ya
1,desk
1,b/c
1,the
1,office
1,is
1,cold.
0,You
0,a
0,hoe
0,and
0,errbody
0,know
0,You
0,a
0,hoe
0,for
0,not
0,having
0,deals
0,on
0,fried
0,chicken
0,@groupon
0,You
0,a
0,hoe
0,if
0,u
0,eat
0,candy
0,corn
2,You
2,a
2,hoe
2,if
2,you
2,crying
2,because
2,yo
2,ass
2,pregnant.
2,It
2,was
2,all
2,smiles
2,while
2,you
2,was
2,riding
2,that
2,dick
2,bitch.
1,You
1,a
1,hoe
1,if
1,you
1,ever
1,"""fstow"""
1,after
1,midnight
1,You
1,a
1,hoe
1,if
1,you
1,like
1,gettin
1,drunk
0,You
0,a
0,hoe
0,if
0,you
0,take
0,a
0,taxi
0,to
0,the
0,club
0,You
0,a
0,hoe.
3,You
3,a
3,lame
3,ass
3,nigga
3,still
3,cuffin
3,these
3,hoes
3,my
3,bitch
3,got
3,a
3,bitch
3,with
3,er
0,You
0,a
0,pussy
0,dawg
0,@Pipe_Tyson
1,You
1,a
1,pussy
1,hoe
1,until
1,you
1,give
1,me
1,pussy
1,hoe
2,You
2,a
2,real
2,life
2,faggot
2,if
2,you
2,ever
2,fight
2,another
2,man
2,because
2,he
2,fucked
2,your
2,girl.
2,You
2,just
2,gotta
2,take
2,that
2,L
2,like
2,a
2,man
2,and
2,move
2,on
1,You
1,a
1,shoulda
1,coulda
1,woulda
1,ass
1,niggah
1,Ima
1,wish
1,a
1,niggah
1,would
1,ona
1,hood
1,ass
1,niggah
0,You
0,a
0,stupid
0,hoe
0,You
0,a
0,world
0,class
0,hoe
0,You
0,ain't
0,got
0,no
0,"job,"
0,no
0,"diploma,"
0,no
0,"money,"
0,bitch
0,at
0,your
0,parents
0,when
0,they
0,don't
0,give
0,you
0,money
0,for
0,"weed,"
0,yet
0,We
0,need
0,to
0,act
0,like
0,adults??
0,You
0,ain't
0,my
0,bitch
0,so
0,lil
0,bitch
0,why
0,you
0,bitchin
0,You
0,ain't
0,my
0,bitch
0,so
0,lil
0,bitch
0,why
0,you
0,bitchin?
0,You
0,ain't
0,my
0,main
0,bitch
0,so
0,why
0,the
0,FUCC
0,do
0,you
0,care
0,!!!???
0,You
0,ain't
0,nothin
0,but
0,a
0,piece
0,of
0,cheese
0,with
0,out
0,the
0,corners
0,in
0,other
0,words
0,you
0,ain't
0,never
0,gone
0,be
0,a
0,slice
0,bitch
0,&#128514;&#128514;&#128514;
0,You
0,ain't
0,squad
0,lil
0,bitch
0,You
0,ain't
0,trynna
0,fuc
0,?
0,Get
0,ya
0,shoes
0,hoe
0,You
0,all
0,are
0,retarded
0,if
0,you
0,really
0,Kendrick
0,was
0,trying
0,to
0,diss
0,all
0,those
0,"rappers,"
0,don't
0,think
0,just
0,cuz
0,names
0,were
0,said
0,he
0,was
0,coming
0,at
0,them
0,You
0,always
0,buy
0,me
0,colored
0,goldfish
0,when
0,my
0,stash
0,is
0,"low,"
0,and
0,you
0,are
0,a
0,constant
0,inspiration
0,to
0,me
0,and&#8230;
0,http://t.co/nCPd8uSljf
0,You
0,always
0,find
0,something
0,to
0,bitch
0,about.
0,You
0,always
0,see
0,some
0,shit
0,on
0,Old
0,York
0,Rd
0,on
0,the
0,late
0,night
0,I
0,done
0,seen
0,like
0,4
0,tranny
0,and
0,a
0,midget
0,You
0,and
0,that
0,BBW
0,shit
0,can
0,get
0,TF
0,off
0,this
0,planet.
0,Take
0,these
0,stud
0,hoes
0,with
0,you
0,too.
0,You
0,and
0,yuh
0,bitch
0,ass
0,ull
0,get
0,smacked
0,quick
1,You
1,are
1,a
1,BOY
1,you
1,DONT
1,say
1,"""clutch"""
1,fag
1,ass.
1,That's
1,that
1,bitch
1,shit
1,lingo
1,tf.
0,You
0,are
0,a
0,bitch.
0,You
0,are
0,a
0,bitch.
0,#CallEmLikeISeeEm
3,You
3,are
3,a
